type,participant,trial_index,filename,original_emotion,n_fixations,sim,cc,empirical_path,deepgaze_path,sim_rank,cc_rank,similarity_score
generalized_image,,57,423_orig_522.jpg,Neutral,,0.6327690974625229,0.7601962915310432,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\423_orig_522.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\57_423_orig_522_deepgaze_density.npy,0.8,0.8833333333333333,0.8416666666666667
generalized_image,,58,10_orig_9.jpg,Positivo,,0.6748513749023747,0.7867719356597989,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\10_orig_9.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\58_10_orig_9_deepgaze_density.npy,0.9333333333333333,0.9166666666666666,0.925
generalized_image,,59,205_orig_204.jpg,Positivo,,0.566029330479303,0.5757312929044824,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\205_orig_204.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\59_205_orig_204_deepgaze_density.npy,0.43333333333333335,0.5166666666666667,0.47500000000000003
generalized_image,,60,1054_orig_1290.jpg,Neutral,,0.4858062514823216,0.3603587224551868,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\1054_orig_1290.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\60_1054_orig_1290_deepgaze_density.npy,0.11666666666666667,0.06666666666666667,0.09166666666666667
participant_image,U1,1,906_orig_1037.jpg,Negativo,51.0,0.2628014659348553,0.23102100898340122,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\01_906_orig_1037_deepgaze_density.npy,0.7652717652717653,0.7503607503607503,0.7578162578162578
participant_image,U1,2,1420_orig_1915.jpg,Negativo,58.0,0.15409415983746447,-0.03548523294339869,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\02_1420_orig_1915_deepgaze_density.npy,0.354978354978355,0.07455507455507455,0.21476671476671477
participant_image,U1,3,790_orig_889.jpg,Neutral,56.0,0.2833947778940946,0.25076138115204244,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\03_790_orig_889_deepgaze_density.npy,0.8119288119288119,0.7869167869167869,0.7994227994227994
participant_image,U1,4,51_orig_50.jpg,Positivo,51.0,0.2361993836498738,0.14755702169216886,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\04_51_orig_50_deepgaze_density.npy,0.6911976911976911,0.5848965848965849,0.638047138047138
participant_image,U1,5,77_orig_76.jpg,Positivo,44.0,0.23231657361317432,0.20284983604061751,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\05_77_orig_76_deepgaze_density.npy,0.6767676767676768,0.7075517075517076,0.6921596921596922
participant_image,U1,6,1150_orig_1386.jpg,Negativo,53.0,0.2880355471821305,0.26802778901864527,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\06_1150_orig_1386_deepgaze_density.npy,0.8229918229918229,0.810966810966811,0.8169793169793169
participant_image,U1,7,811_orig_910.jpg,Neutral,55.0,0.20773392456938022,0.13165998935330753,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\07_811_orig_910_deepgaze_density.npy,0.582010582010582,0.544973544973545,0.5634920634920635
participant_image,U1,8,859_orig_958.jpg,Neutral,52.0,0.24311018832930908,0.14792293069933518,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\08_859_orig_958_deepgaze_density.npy,0.710918710918711,0.5858585858585859,0.6483886483886484
participant_image,U1,9,584_orig_683.jpg,Negativo,49.0,0.2977326719883695,0.08305151534788154,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\09_584_orig_683_deepgaze_density.npy,0.8460798460798461,0.4237614237614238,0.6349206349206349
